Epoch,Loss
0,1.2221068599664333
1,1.2221067810908202
2,1.1944695120466957
3,0.5442036951457969
4,0.4672338857744819
5,0.4597238099386802
6,0.43035093660140317
7,0.42008145235699323
8,0.4047346078199082
9,0.3923112572733682
10,0.387627495424151
11,0.3764433931412387
12,0.35713674968399794
13,0.349436292840997
14,0.33474883174734416
15,0.3229809604253949
16,0.3138251009670942
17,0.31099282769858544
18,0.30209130667657147
19,0.295080895342664
20,0.2857455172351132
21,0.28369773826159567
22,0.2795538622521686
23,0.27664679403710385
24,0.2713495028930385
25,0.26811305763196314
26,0.2723811263706699
27,0.26662897968713317
28,0.2626015691251297
29,0.25169987500879243
30,0.2467260106630112
31,0.24015461244700226
32,0.23395343282025485
33,0.22897484602000906
34,0.22588985255451596
35,0.22752855032699515
36,0.21453874514992732
37,0.21742494052801
38,0.21043046902644635
39,0.2036551422622418
40,0.19840955614613617
41,0.19429884874768522
42,0.19833855576708456
43,0.19377501192073032
44,0.19403277141885783
45,0.18590073664827586
46,0.18309782445491266
47,0.18365890560084694
48,0.1793563421112936
49,0.18081674330832143
50,0.1801779802548978
51,0.1766601442431909
52,0.17711114905562855
53,0.17082756453299097
54,0.1702339774098875
55,0.1690021505375818
56,0.17826488130673154
57,0.16995097676049997
58,0.16807150145470706
59,0.16888641243984545
60,0.16368436039950718
61,0.16944668916678732
62,0.16491747185787733
63,0.16783792335273365
64,0.16210135038556658
65,0.16087009805300345
66,0.16771753759099223
67,0.16041031254385538
68,0.16306295738608903
69,0.1640035959135614
70,0.15867349290204036
71,0.16140603470650766
72,0.15757967758662436
73,0.15767950939047298
74,0.15711324031145796
75,0.15769675727830368
76,0.15515168504950602
77,0.1579450423326841
78,0.15867388768966964
79,0.1538556402590668
80,0.1554272228788227
81,0.15399690049593434
82,0.1540800282922066
83,0.1526916284583993
84,0.15071541226643273
85,0.15752399167050196
86,0.15295131938286674
87,0.1515410515404944
88,0.15060001891233793
89,0.14789657664764128
90,0.1505942127864098
91,0.1575106687993137
92,0.15100607182687287
93,0.1509242384678929
94,0.15005925822804728
95,0.14903103790393235
96,0.15203607981795147
97,0.15074210089570111
98,0.15243383345866543
99,0.14548905541883206
100,0.15436629124474116
101,0.14600828416659964
102,0.14474215327326426
103,0.14947071464470932
104,0.1428350698888429
105,0.14181070237919735
106,0.14463118971336647
107,0.14566530868219105
108,0.14341540067876168
109,0.14227103855006196
110,0.14105466191718946
111,0.14535324557980006
112,0.14433408758397415
113,0.14271606758634628
114,0.1450627594941477
115,0.14047059449201782
116,0.14776545194854593
117,0.14212077577174884
118,0.14343420697073211
119,0.14163060638470704
120,0.14011967303457135
121,0.13557001536420446
122,0.13568655369921356
123,0.13920787228371956
124,0.1351838121470005
125,0.13518063556064217
126,0.14534377514218574
127,0.14859428062136718
128,0.1335588325854748
129,0.13301738703165175
130,0.1432476858665902
131,0.13202604135373497
132,0.1326685386516447
133,0.13598230611856335
134,0.13774271809055036
135,0.1390554890439406
136,0.1378314967128688
137,0.13040698689963603
138,0.12959308083468013
139,0.12916311290558424
140,0.13094344766419969
141,0.13087794083278975
142,0.1346633600056587
143,0.1284197488821137
144,0.1318786504810855
145,0.131268330161871
146,0.13767146650421025
147,0.12908375899136065
148,0.13294758109287336
149,0.13007776478173805
150,0.12763688572157458
151,0.12649571337914345
152,0.12664880447950908
153,0.12963087995748074
154,0.12672962137939964
155,0.12881897132564116
156,0.12910826571857661
157,0.12659168495237258
158,0.12935232748260078
159,0.13257687878918994
160,0.1251141995638925
161,0.12515130566685623
162,0.12380833491523228
163,0.1239151328670046
164,0.12400501654846695
165,0.13287955942440718
166,0.12781819367727568
167,0.12334439515339192
168,0.12709288007588693
169,0.12458892008175163
170,0.12323719280769885
171,0.12325610479860877
172,0.12633993554348508
173,0.12336964312857178
174,0.12432342293737954
175,0.12173509816684934
176,0.12771749042852432
177,0.12745755684781654
178,0.12415001937797335
179,0.12573792706204615
180,0.12155705242160662
181,0.12254220683747553
182,0.12673907265000214
183,0.12614008025491943
184,0.12205795429751964
185,0.12195539272413619
186,0.12582968191235752
187,0.12094979209465649
188,0.1254259686602088
189,0.1364456707308216
190,0.12451237998470872
191,0.12760291713713362
192,0.12596509953295298
193,0.1309770748635745
194,0.12446982758421456
195,0.12139357869394912
196,0.12069870362072224
197,0.12357534150255729
198,0.12392763376472082
199,0.13412793872443818
200,0.12406026711718572
201,0.1186084683691592
202,0.1176349692525013
203,0.1194206726964935
204,0.11786793796774286
205,0.1235975727209891
206,0.11819327787120361
207,0.11956594954634457
208,0.11810171571396606
209,0.12152532052783689
210,0.12054748759648688
211,0.12005557653092215
212,0.1202630705301133
213,0.11774420974013866
